lat,long,elev,timediff,OBUID
408626778,-778342891,3336,0:08:06.350000,cc2adada
408647784,-778304984,3454,0:08:06.460000,2a3c600d
408626778,-778342891,3336,0:08:06.550000,cc2adada
408647784,-778304984,3454,0:08:06.670000,2a3c600d
408647784,-778304984,3454,0:08:06.790000,2a3c600d
408626778,-778342891,3336,0:08:06.870000,cc2adada
408626778,-778342891,3336,0:08:06.960000,cc2adada
408647784,-778304984,3454,0:08:07.080000,2a3c600d
408626778,-778342890,3336,0:08:07.130000,cc2adada
408647784,-778304984,3454,0:08:07.140000,2a3c600d
408647784,-778304984,3454,0:08:07.140000,2a3c600d
408626778,-778342890,3336,0:08:07.150000,cc2adada
408647786,-778304986,3454,0:08:07.160000,2a3c600d
408626779,-778342890,3336,0:08:07.170000,cc2adada
408647786,-778304986,3454,0:08:07.170000,2a3c600d
408626779,-778342890,3336,0:08:07.180000,cc2adada
408626779,-778342890,3336,0:08:07.180000,cc2adada
408647786,-778304986,3454,0:08:07.190000,2a3c600d
408626779,-778342889,3336,0:08:07.210000,cc2adada
408647786,-778304986,3454,0:08:07.210000,2a3c600d
408626779,-778342889,3336,0:08:07.220000,cc2adada
408647786,-778304986,3454,0:08:07.220000,2a3c600d
408626779,-778342889,3336,0:08:07.230000,cc2adada
408647786,-778304986,3454,0:08:07.230000,2a3c600d
408626779,-778342889,3336,0:08:07.250000,cc2adada
408647786,-778304986,3454,0:08:07.250000,2a3c600d
408626780,-778342889,3336,0:08:07.260000,cc2adada
408647786,-778304986,3454,0:08:07.260000,2a3c600d
408626780,-778342886,3336,0:08:07.270000,cc2adada
408647786,-778304986,3454,0:08:07.270000,2a3c600d
408626780,-778342886,3336,0:08:07.290000,cc2adada
408647786,-778304986,3454,0:08:07.290000,2a3c600d
408626780,-778342887,3336,0:08:07.300000,cc2adada
408647786,-778304985,3454,0:08:07.300000,2a3c600d
408626780,-778342887,3336,0:08:07.310000,cc2adada
408647786,-778304985,3454,0:08:07.310000,2a3c600d
408626780,-778342887,3336,0:08:07.320000,cc2adada
408647786,-778304985,3454,0:08:07.320000,2a3c600d
408626780,-778342887,3336,0:08:07.330000,cc2adada
408647786,-778304985,3454,0:08:07.330000,2a3c600d
408647786,-778304985,3454,0:08:07.330000,2a3c600d
408626781,-778342884,3336,0:08:07.330000,cc2adada
408647786,-778304985,3454,0:08:07.340000,2a3c600d
408626781,-778342884,3336,0:08:07.340000,cc2adada
408647786,-778304985,3454,0:08:07.340000,2a3c600d
408626781,-778342884,3336,0:08:07.350000,cc2adada
408647786,-778304985,3454,0:08:07.350000,2a3c600d
408626781,-778342884,3336,0:08:07.360000,cc2adada
408647786,-778304985,3454,0:08:07.370000,2a3c600d
408626782,-778342881,3337,0:08:07.370000,cc2adada
408647786,-778304985,3454,0:08:07.370000,2a3c600d
408626782,-778342881,3337,0:08:07.380000,cc2adada
408647787,-778304985,3454,0:08:07.380000,2a3c600d
408626782,-778342881,3337,0:08:07.380000,cc2adada
408647787,-778304985,3454,0:08:07.390000,2a3c600d
408626782,-778342881,3337,0:08:07.390000,cc2adada
408647787,-778304985,3454,0:08:07.410000,2a3c600d
408626782,-778342881,3337,0:08:07.420000,cc2adada
408647787,-778304985,3454,0:08:07.420000,2a3c600d
408626784,-778342878,3337,0:08:07.420000,cc2adada
408647787,-778304985,3454,0:08:07.430000,2a3c600d
408626784,-778342878,3337,0:08:07.430000,cc2adada
408647787,-778304985,3454,0:08:07.450000,2a3c600d
408626784,-778342878,3337,0:08:07.460000,cc2adada
408647787,-778304985,3454,0:08:07.460000,2a3c600d
408626784,-778342878,3337,0:08:07.470000,cc2adada
408647787,-778304985,3454,0:08:07.470000,2a3c600d
408626784,-778342878,3337,0:08:07.480000,cc2adada
408647787,-778304985,3454,0:08:07.490000,2a3c600d
408626785,-778342877,3337,0:08:07.500000,cc2adada
408647787,-778304985,3454,0:08:07.500000,2a3c600d
408626785,-778342877,3337,0:08:07.510000,cc2adada
408647787,-778304985,3453,0:08:07.510000,2a3c600d
408626785,-778342877,3337,0:08:07.520000,cc2adada
408647787,-778304985,3453,0:08:07.530000,2a3c600d
408647787,-778304985,3453,0:08:07.540000,2a3c600d
408626785,-778342877,3337,0:08:07.540000,cc2adada
408647787,-778304985,3453,0:08:07.550000,2a3c600d
408626785,-778342877,3337,0:08:07.550000,cc2adada
408647787,-778304985,3453,0:08:07.630000,2a3c600d
408626786,-778342876,3338,0:08:07.650000,cc2adada
408647787,-778304985,3453,0:08:07.730000,2a3c600d
408626786,-778342876,3338,0:08:07.750000,cc2adada
408647787,-778304985,3453,0:08:07.830000,2a3c600d
408626786,-778342876,3338,0:08:07.850000,cc2adada
408647787,-778304985,3453,0:08:07.930000,2a3c600d
408626786,-778342876,3338,0:08:07.950000,cc2adada
408647787,-778304985,3453,0:08:08.030000,2a3c600d
408626786,-778342876,3338,0:08:08.060000,cc2adada
408647787,-778304985,3453,0:08:08.130000,2a3c600d
408626787,-778342874,3338,0:08:08.150000,cc2adada
408626787,-778342874,3338,0:08:08.170000,cc2adada
408647787,-778304985,3453,0:08:08.230000,2a3c600d
408626787,-778342875,3338,0:08:08.280000,cc2adada
408647788,-778304985,3453,0:08:08.330000,2a3c600d
408626787,-778342875,3338,0:08:08.370000,cc2adada
408647788,-778304985,3453,0:08:08.430000,2a3c600d
408626787,-778342875,3338,0:08:08.470000,cc2adada
408647788,-778304985,3453,0:08:08.530000,2a3c600d
408626788,-778342873,3338,0:08:08.570000,cc2adada
408647788,-778304985,3453,0:08:08.630000,2a3c600d
408626788,-778342873,3338,0:08:08.670000,cc2adada
408647788,-778304985,3453,0:08:08.730000,2a3c600d
408626788,-778342873,3338,0:08:08.770000,cc2adada
408647788,-778304985,3453,0:08:08.830000,2a3c600d
408626788,-778342873,3338,0:08:08.870000,cc2adada
408647788,-778304985,3453,0:08:08.930000,2a3c600d
408626788,-778342873,3338,0:08:08.970000,cc2adada
408647788,-778304985,3453,0:08:09.040000,2a3c600d
408626789,-778342874,3339,0:08:09.080000,cc2adada
408647788,-778304985,3453,0:08:09.140000,2a3c600d
408626788,-778342874,3339,0:08:09.170000,cc2adada
408647788,-778304985,3453,0:08:09.230000,2a3c600d
408626788,-778342874,3339,0:08:09.270000,cc2adada
408647790,-778304984,3453,0:08:09.330000,2a3c600d
408626788,-778342874,3339,0:08:09.370000,cc2adada
408647790,-778304984,3453,0:08:09.430000,2a3c600d
408626788,-778342874,3339,0:08:09.470000,cc2adada
408647790,-778304984,3453,0:08:09.530000,2a3c600d
408626789,-778342874,3339,0:08:09.570000,cc2adada
408647790,-778304984,3453,0:08:09.630000,2a3c600d
408626789,-778342874,3339,0:08:09.670000,cc2adada
408647790,-778304984,3453,0:08:09.730000,2a3c600d
408626789,-778342874,3339,0:08:09.770000,cc2adada
408647790,-778304984,3453,0:08:09.810000,2a3c600d
408626789,-778342874,3339,0:08:09.870000,cc2adada
408647790,-778304984,3453,0:08:09.920000,2a3c600d
408626789,-778342874,3339,0:08:09.970000,cc2adada
